ENSG00000260551	0.6059035225417828
ENSG00000072062	0.6044033538106026
ENSG00000129235	0.6043040908933426
ENSG00000230912	0.6042483002864887
ENSG00000259033	0.6037879492804945
ENSG00000167468	0.603479757696125
ENSG00000164112	0.6031613425658395
ENSG00000140522	0.6024735225543809
ENSG00000106631	0.6023140624672125
ENSG00000025772	0.6022944312092244
ENSG00000241577	0.6013208045928309
ENSG00000160877	0.6003160725537617
ENSG00000099817	0.6002488243382076
ENSG00000099956	0.5991784400132734
ENSG00000255226	0.5985437498266293
ENSG00000115241	0.5965978155912282
ENSG00000234089	0.5947022959475092
ENSG00000261013	0.594404465931544
ENSG00000197430	0.5940169886632956
ENSG00000253457	0.5931039359923647
ENSG00000125551	0.5930110805926503
ENSG00000182271	0.5928536625145291
ENSG00000186010	0.5925418269552025
ENSG00000139579	0.5924701639728469
ENSG00000097021	0.5899037006104575
ENSG00000173436	0.5893530740175681
ENSG00000244701	0.5886699345702604
ENSG00000138430	0.5880523335975292
ENSG00000261598	0.5868951106859506
ENSG00000183207	0.5863929741007674
ENSG00000178952	0.5856812328134424
ENSG00000181273	0.5847461836899366
ENSG00000157570	0.5835966097280565
ENSG00000111640	0.5835614840721683
ENSG00000130724	0.5832677530646386
ENSG00000125975	0.5832662673627373
ENSG00000165629	0.5812659127003887
ENSG00000110955	0.5811115762007408
ENSG00000132341	0.5799869057487206
ENSG00000126457	0.5797551003917933
ENSG00000152234	0.5797200794398838
ENSG00000011485	0.5795226380296339
ENSG00000235705	0.5791296919940445
ENSG00000079246	0.5785099464818053
ENSG00000100884	0.5783690618936543
ENSG00000101182	0.5779377558162755
ENSG00000159197	0.5774994542630438
ENSG00000177700	0.5774489827834015
ENSG00000147588	0.5766034902866897
ENSG00000126247	0.5747202097203392
ENSG00000070010	0.5745531507725792
ENSG00000239672	0.5742636410709723
ENSG00000160014	0.5735594725674316
ENSG00000184258	0.5729148389306489
ENSG00000163468	0.5721767901525807
ENSG00000226921	0.5712438420041743
ENSG00000265787	0.5711422925754719
ENSG00000141959	0.5705683014689158
ENSG00000102900	0.5701961171617191
ENSG00000179144	0.5699356889230411
ENSG00000129559	0.569016490400881
ENSG00000148357	0.5690129359416329
ENSG00000126545	0.567969654232948
ENSG00000111328	0.5677249789333916
ENSG00000117308	0.5668285694958599
ENSG00000237524	0.5665794582464243
ENSG00000167815	0.5665152812917935
ENSG00000254585	0.5662217839240855
ENSG00000180697	0.5650708541679723
ENSG00000154518	0.564749691553128
ENSG00000196465	0.5643210923111548
ENSG00000119383	0.5640797937860889
ENSG00000269931	0.5639398216831037
ENSG00000172531	0.563072725305034
ENSG00000170523	0.5629311461547606
